שנה,חודש,סמל_יישוב,יישוב,כביש,קוד_רחוב,lat,lon,בגשם_או_רטוב,מזג_אוויר,פני_כביש,חומרה
2024,4,,,437,,31.83799,35.25689,0,לא ידוע,יבש,קלה
2024,11,7,שחר,,,31.61972,34.72551,0,בהיר,יבש,קשה
2024,2,7100,אשקלון,,1045,31.67869,34.58638,0,בהיר,יבש,קלה
2024,1,,,6,,32.07945,34.93267,1,לא ידוע,רטוב ממים,קלה
2024,11,,,4,,32.16911,34.88276,0,בהיר,יבש,קטלנית
2024,8,,,412,,31.94117,34.80059,0,בהיר,יבש,קטלנית
2024,2,502,ירכא,,440,32.94577,35.17002,0,בהיר,יבש,קלה
2024,2,7900,פתח תקווה,,424,32.08255,34.90239,0,בהיר,יבש,קלה
2024,10,6400,הרצליה,,540,32.16874,34.82865,0,בהיר,יבש,קלה
2024,6,1200,מודיעין-מכבים-רעות,,100,31.90029,35.01398,0,בהיר,יבש,קשה
2024,7,,,4,,32.80576,35.05618,0,בהיר,יבש,קלה
2024,3,4000,חיפה,,394,32.8144,34.9951,0,בהיר,יבש,קלה
2024,1,,,4,,32.06952,34.84142,0,בהיר,יבש,קשה
2024,6,,,20,,32.15726,34.81499,0,בהיר,יבש,קטלנית
2024,3,3000,ירושלים,,4110,31.78149,35.22807,0,לא ידוע,יבש,קלה
2024,5,1347,קצר א-סר,,9000,31.083,34.98213,0,לא ידוע,לא ידוע,קשה
2024,12,,,652,,32.48563,34.97059,0,בהיר,יבש,קטלנית
2024,6,2200,דימונה,,176,31.06953,35.02944,0,בהיר,יבש,קשה
2024,12,,,25,,31.45491,34.55272,0,בהיר,יבש,קלה
2024,6,2610,בית שמש,,333,31.70118,34.97235,0,בהיר,יבש,קלה
2024,4,3000,ירושלים,,4128,31.84474,35.2287,0,לא ידוע,לא ידוע,קשה
2024,8,496,חורפיש,,,33.01763,35.3465,0,בהיר,יבש,קשה
2024,4,,,7023,,32.62845,34.95566,0,בהיר,יבש,קלה
2024,3,,,6,,31.75708,34.82528,0,בהיר,יבש,קטלנית
2024,1,5000,תל אביב - יפו,,2233,32.05688,34.77296,0,בהיר,יבש,קלה
2024,1,,,5,,32.12139,34.90355,0,בהיר,יבש,קלה
2024,11,638,קלנסווה,,,32.28855,34.977,0,לא ידוע,לא ידוע,קשה
2024,5,6900,כפר סבא,,458,32.1753,34.89138,0,בהיר,יבש,קלה
2024,11,,,232,,31.4317,34.49782,0,לא ידוע,לא ידוע,קשה
2024,2,3000,ירושלים,,395,31.79557,35.21143,0,בהיר,יבש,קלה
2024,3,,,77,,32.73386,35.21116,0,לא ידוע,לא ידוע,קשה
2024,12,2530,באר יעקב,,246,31.94204,34.83907,0,בהיר,חול או חצץ על הכביש,קלה
2024,9,6200,בת ים,,221,32.02153,34.74544,0,לא ידוע,לא ידוע,קשה
2024,5,6300,גבעתיים,,618,32.0615,34.8064,0,בהיר,יבש,קשה
2024,2,2630,קרית גת,,112,31.61496,34.76726,0,לא ידוע,לא ידוע,קלה
2024,7,6500,חדרה,,665,32.45116,34.90272,0,לא ידוע,לא ידוע,קשה
2024,7,3000,ירושלים,,4431,31.81547,35.19592,0,בהיר,יבש,קלה
2024,7,6600,חולון,,304,32.01863,34.76488,0,בהיר,יבש,קלה
2024,5,3000,ירושלים,,801,31.77725,35.21631,0,בהיר,יבש,קלה
2024,2,246,נתיבות,,270,31.41298,34.57644,0,בהיר,יבש,קשה
2024,6,,,1,,31.79858,35.30202,0,בהיר,יבש,קשה
2024,7,6900,כפר סבא,,523,32.17167,34.92335,0,בהיר,יבש,קלה
2024,11,3000,ירושלים,,4452,31.82579,35.18866,0,בהיר,יבש,קלה
2024,11,7900,פתח תקווה,,647,32.08004,34.90202,0,בהיר,יבש,קלה
2024,5,6600,חולון,,426,32.02877,34.77401,0,לא ידוע,לא ידוע,קשה
2024,8,6200,בת ים,,311,32.00729,34.7412,0,בהיר,יבש,קלה
2024,4,3000,ירושלים,,1839,31.74556,35.21367,0,בהיר,יבש,קלה
2024,11,9000,באר שבע,,353,31.25315,34.76595,0,בהיר,יבש,קלה
2024,1,2500,נשר,,220,32.76916,35.03528,0,בהיר,יבש,קלה
2024,10,,,4,,31.6276,34.58558,0,בהיר,יבש,קלה
2024,10,,,722,,32.66711,35.10836,0,לא ידוע,לא ידוע,קשה
2024,10,1748,,,,32.00608,34.88614,0,בהיר,יבש,קשה
2024,4,490,דייר אל-אסד,,101,32.93563,35.27292,0,בהיר,יבש,קשה
2024,8,3000,ירושלים,,937,31.7925,35.20858,0,בהיר,יבש,קשה
2024,3,,,70,,32.89602,35.17641,0,בהיר,יבש,קלה
2024,8,5000,תל אביב - יפו,,2958,32.04966,34.81391,0,בהיר,יבש,קלה
2024,6,7400,נתניה,,508,32.32496,34.8578,0,בהיר,יבש,קלה
2024,5,,,60,,31.66152,35.14545,0,בהיר,יבש,קלה
2024,4,,,20,,31.9874,34.75745,0,בהיר,יבש,קשה
2024,2,5000,תל אביב - יפו,,2535,32.04813,34.79923,0,בהיר,יבש,קשה
2024,8,4000,חיפה,,413,32.81655,34.99068,0,בהיר,יבש,קלה
2024,11,,,436,,31.84553,35.17365,0,בהיר,יבש,קלה
2024,2,7100,אשקלון,,893,31.68647,34.58065,0,בהיר,יבש,קשה
2024,4,,,5803,,32.34881,35.00703,0,בהיר,יבש,קשה
2024,5,482,בועיינה-נוג'ידאת,,,32.8078,35.36839,1,בהיר,רטוב ממים,קטלנית
2024,9,7900,פתח תקווה,,127,32.09279,34.8856,0,בהיר,יבש,קלה
2024,11,6300,גבעתיים,,301,32.06678,34.8086,0,לא ידוע,לא ידוע,קשה
2024,4,,,4,,32.90061,35.09144,0,בהיר,יבש,קטלנית
2024,2,6900,כפר סבא,,327,32.18091,34.90984,0,לא ידוע,יבש,קלה
2024,2,8300,ראשון לציון,,306,31.96277,34.80579,1,לא ידוע,רטוב ממים,קלה
2024,8,4000,חיפה,,367,32.80984,35.04872,0,בהיר,יבש,קלה
2024,9,3000,ירושלים,,4113,31.79762,35.23064,0,בהיר,יבש,קלה
2024,5,4000,חיפה,,621,32.78787,34.99174,1,בהיר,רטוב ממים,קלה
2024,1,466,בית דגן,,130,32.00281,34.83238,0,בהיר,יבש,קלה
2024,7,6100,בני ברק,,201,32.09645,34.83467,0,לא ידוע,לא ידוע,קשה
2024,7,4000,חיפה,,215,32.82192,35.06881,0,בהיר,יבש,קשה
2024,12,,,784,,32.77499,35.24065,1,גשום,רטוב ממים,קשה
2024,11,9000,באר שבע,,244,31.26804,34.78535,0,לא ידוע,לא ידוע,קלה
2024,4,,,42,,31.82307,34.70627,0,בהיר,יבש,קלה
2024,11,3000,ירושלים,,,31.78379,35.22049,0,לא ידוע,לא ידוע,קשה
2024,3,,,754,,32.72831,35.32234,0,בהיר,יבש,קלה
2024,11,70,אשדוד,,443,31.84568,34.66211,0,בהיר,יבש,קשה
2024,9,8400,רחובות,,403,31.89363,34.81187,0,לא ידוע,לא ידוע,קשה
2024,2,,,8833,,33.00712,35.20178,0,בהיר,יבש,קשה
2024,1,6600,חולון,,901,32.00467,34.76811,0,בהיר,יבש,קלה
2024,10,,,551,,32.2397,34.86402,0,בהיר,יבש,קשה
2024,3,4000,חיפה,,191,32.78897,35.02769,0,בהיר,יבש,קלה
2024,2,,,4,,32.23742,34.88598,0,בהיר,יבש,קשה
2024,6,1345,צור יצחק,,101,32.23895,34.99865,0,בהיר,יבש,קלה
2024,6,8700,רעננה,,109,32.18538,34.8691,0,בהיר,יבש,קלה
2024,7,,,70,,32.87705,35.17748,0,בהיר,יבש,קלה
2024,1,6100,בני ברק,,835,32.09199,34.8394,0,בהיר,יבש,קלה
2024,12,3000,ירושלים,,1760,31.76134,35.22274,0,בהיר,יבש,קלה
2024,11,,,4,,32.48044,34.92001,0,בהיר,יבש,קלה
2024,4,,,555,,32.17955,35.28253,0,בהיר,יבש,קלה
2024,1,7900,פתח תקווה,,127,32.09425,34.8856,0,בהיר,יבש,קלה
2024,2,9000,באר שבע,,311,31.25092,34.77924,0,בהיר,יבש,קלה
2024,2,1304,שוהם,,195,31.99495,34.94621,0,בהיר,יבש,קלה
2024,3,1020,אור עקיבא,,107,32.50744,34.91577,0,בהיר,יבש,קלה
2024,12,,,38,,31.80588,35.01752,0,בהיר,יבש,קטלנית
2024,3,,,805,,32.86162,35.34945,0,בהיר,יבש,קטלנית
2024,9,5000,תל אביב - יפו,,1101,32.06572,34.77851,0,בהיר,יבש,קשה
2024,8,,,4,,31.74107,34.64555,0,לא ידוע,לא ידוע,קשה
2024,7,,,65,,32.53435,35.14858,0,בהיר,יבש,קלה
2024,6,2500,נשר,,123,32.77278,35.04557,0,בהיר,יבש,קלה
2024,1,6900,כפר סבא,,206,32.1753,34.92812,0,לא ידוע,לא ידוע,קשה
2024,11,3000,ירושלים,,970,31.7878,35.2028,0,לא ידוע,חול או חצץ על הכביש,קלה
2024,3,3000,ירושלים,,1401,31.76978,35.18014,1,גשום,רטוב ממים,קלה
2024,12,,,2,,32.22033,34.82967,0,לא ידוע,לא ידוע,קשה
2024,10,6900,כפר סבא,,802,32.18762,34.9041,0,בהיר,יבש,קלה
2024,9,7900,פתח תקווה,,129,32.07552,34.88573,0,בהיר,יבש,קלה
2024,11,,,70,,32.9323,35.16094,0,בהיר,יבש,קלה
2024,3,,,4,,31.99997,34.80467,0,בהיר,יבש,קשה
2024,5,2610,בית שמש,,480,31.70911,34.97783,0,בהיר,יבש,קשה
2024,5,4000,חיפה,,256,32.84114,35.06986,0,בהיר,יבש,קשה
2024,9,,,25,,31.19107,34.93541,0,בהיר,יבש,קלה
2024,3,,,70,,32.92578,35.15993,0,בהיר,יבש,קלה
2024,7,8700,רעננה,,204,32.19245,34.86342,0,בהיר,יבש,קלה
2024,4,9700,הוד השרון,,302,32.15735,34.91985,0,בהיר,יבש,קלה
2024,7,6500,חדרה,,636,32.44385,34.88967,1,בהיר,רטוב ממים,קלה
2024,12,,,4,,32.45136,34.90862,0,לא ידוע,לא ידוע,קלה
2024,8,9000,באר שבע,,918,31.23693,34.78322,0,בהיר,יבש,קלה
2024,12,6200,בת ים,,304,32.01469,34.74897,0,בהיר,יבש,קלה
2024,1,7700,עפולה,,386,32.60578,35.2802,1,בהיר,רטוב ממים,קלה
2024,3,2600,אילת,,121,29.56014,34.95105,0,בהיר,יבש,קלה
2024,5,8000,צפת,,6531,32.95099,35.52849,0,בהיר,יבש,קלה
2024,6,3780,ביתר עילית,,228,31.6995,35.10612,0,לא ידוע,לא ידוע,קשה
2024,5,9000,באר שבע,,811,31.25093,34.79806,0,בהיר,יבש,קשה
2024,7,,,70,,33.00313,35.1444,0,בהיר,יבש,קלה
2024,7,2400,אור יהודה,,269,32.02374,34.85498,0,בהיר,יבש,קשה
2024,5,,,471,,32.06929,34.89092,0,בהיר,יבש,קלה
2024,11,,,431,,31.9004,34.93795,0,לא ידוע,לא ידוע,קשה
2024,1,8300,ראשון לציון,,247,31.96104,34.80274,1,גשום,רטוב ממים,קלה
2024,5,85,כפר יחזקאל,,9000,32.56714,35.3597,0,לא ידוע,לא ידוע,קשה
2024,11,3000,ירושלים,,122,31.79189,35.22142,0,לא ידוע,לא ידוע,קשה
2024,4,,,4313,,31.94653,34.8324,0,בהיר,יבש,קטלנית
2024,5,5000,תל אביב - יפו,,1011,32.08176,34.7944,0,בהיר,יבש,קלה
2024,10,7400,נתניה,,419,32.32413,34.85423,0,בהיר,יבש,קלה
2024,7,,,22,,32.80849,35.07244,0,בהיר,יבש,קלה
2024,5,1054,תל שבע,,,31.24849,34.8606,0,לא ידוע,לא ידוע,קשה
2024,9,9100,נהריה,,322,33.00389,35.10148,0,בהיר,יבש,קלה
2024,2,,,232,,31.22301,34.327,0,בהיר,יבש,קלה
2024,6,9100,נהריה,,523,32.99107,35.09088,0,בהיר,יבש,קלה
2024,2,7900,פתח תקווה,,1003,32.09556,34.85266,0,בהיר,יבש,קלה
2024,5,,,574,,32.36295,35.03036,0,בהיר,יבש,קלה
2024,12,,,444,,32.25353,34.99467,1,גשום,רטוב ממים,קטלנית
2024,4,9100,נהריה,,411,33.002,35.09173,0,לא ידוע,לא ידוע,קלה
2024,6,5000,תל אביב - יפו,,1620,32.03814,34.75562,0,בהיר,יבש,קלה
2024,10,3000,ירושלים,,,31.78379,35.22049,0,לא ידוע,לא ידוע,קשה
2024,3,7100,אשקלון,,379,31.69285,34.56962,0,בהיר,יבש,קלה
2024,1,,,34,,31.58386,34.57013,1,גשום,רטוב ממים,קטלנית
2024,3,9700,הוד השרון,,166,32.13814,34.87488,0,לא ידוע,לא ידוע,קשה
2024,2,,,4311,,31.93543,34.73204,0,לא ידוע,לא ידוע,קשה
2024,2,,,461,,32.047,34.78371,0,בהיר,יבש,קלה
2024,10,,,65,,32.66377,35.39408,0,בהיר,יבש,קלה
2024,2,678,מעגן,,,32.70661,35.60029,0,לא ידוע,לא ידוע,קשה
2024,2,5000,תל אביב - יפו,,461,32.0722,34.76565,0,בהיר,יבש,קלה
2024,5,5000,תל אביב - יפו,,1620,32.04629,34.75846,0,בהיר,יבש,קשה
2024,8,9600,קרית ים,,111,32.8531,35.0723,0,בהיר,יבש,קשה
2024,5,2620,קרית אונו,,210,32.05679,34.86455,0,בהיר,יבש,קשה
2024,3,,,4612,,32.06208,34.84628,0,בהיר,יבש,קלה
2024,4,,,531,,32.17055,34.90093,0,בהיר,יבש,קלה
2024,8,,,652,,32.50118,34.9626,0,בהיר,יבש,קלה
2024,7,9500,קרית ביאליק,,,32.83842,35.09008,0,לא ידוע,לא ידוע,קשה
2024,12,70,אשדוד,,335,31.78014,34.6534,0,לא ידוע,לא ידוע,קשה
2024,1,,,85,,32.92281,35.27996,0,בהיר,יבש,קלה
2024,2,,,5,,32.12461,34.8558,0,בהיר,יבש,קלה
2024,7,1200,מודיעין-מכבים-רעות,,140,31.89551,35.01489,0,בהיר,יבש,קלה
2024,7,70,אשדוד,,189,31.79442,34.64202,0,בהיר,יבש,קלה
2024,7,,,20,,32.047,34.78371,0,אחר,יבש,קלה
2024,8,,,89,,33.01021,35.36038,0,בהיר,יבש,קלה
2024,8,6600,חולון,,316,32.01931,34.78725,0,בהיר,יבש,קשה
2024,11,,,4172,,31.75127,35.29767,0,בהיר,יבש,קלה
2024,11,6600,חולון,,213,32.01988,34.78895,0,בהיר,יבש,קלה
2024,6,5000,תל אביב - יפו,,2378,32.05483,34.77287,0,בהיר,יבש,קלה
2024,8,,,34,,31.44841,34.60107,0,בהיר,יבש,קשה
2024,8,,,65,,32.5234,35.13207,0,לא ידוע,לא ידוע,קשה
2024,10,9000,באר שבע,,202,31.26746,34.79282,0,בהיר,יבש,קלה
2024,10,,,90,,32.02219,35.44627,0,בהיר,יבש,קלה
2024,4,70,אשדוד,,482,31.83644,34.66088,0,בהיר,יבש,קשה
2024,4,246,נתיבות,,270,31.41298,34.57644,0,בהיר,יבש,קטלנית
2024,7,,,241,,31.32383,34.62179,0,בהיר,יבש,קלה
2024,9,6600,חולון,,921,32.00942,34.7707,0,לא ידוע,לא ידוע,קלה
2024,8,,,90,,32.15945,35.52526,0,בהיר,יבש,קלה
2024,2,70,אשדוד,,406,31.78395,34.62923,0,לא ידוע,לא ידוע,קשה
2024,1,3000,ירושלים,,4950,31.81336,35.21483,1,בהיר,רטוב ממים,קלה
2024,11,6000,באקה אל-גרביה,,,32.41993,35.0415,0,בהיר,יבש,קלה
2024,11,6400,הרצליה,,547,32.16349,34.82711,0,לא ידוע,לא ידוע,קלה
2024,11,70,אשדוד,,817,31.77206,34.64042,1,גשום,רטוב ממים,קלה
2024,2,,,721,,32.71082,34.96283,1,גשום,רטוב ממים,קשה
2024,9,,,6,,32.61151,35.04896,0,בהיר,יבש,קלה
2024,3,,,44,,31.93821,34.86597,0,בהיר,יבש,קלה
2024,4,,,4,,32.10225,34.84818,0,בהיר,יבש,קלה
2024,2,638,קלנסווה,,162,32.28778,34.98389,0,לא ידוע,לא ידוע,קשה
2024,2,,,449,,31.92009,35.33129,1,גשום,רטוב ממים,קלה
2024,3,6700,טבריה,,121,32.79426,35.5376,0,בהיר,יבש,קלה
2024,8,1200,מודיעין-מכבים-רעות,,303,31.90959,35.01077,0,בהיר,אחר,קשה
2024,3,2600,אילת,,147,29.5553,34.94623,0,בהיר,יבש,קלה
2024,5,3000,ירושלים,,4487,31.82408,35.19291,0,לא ידוע,לא ידוע,קשה
2024,11,,,4,,31.9792,34.79325,1,גשום,רטוב ממים,קטלנית
2024,1,9000,באר שבע,,1014,31.23201,34.79111,0,בהיר,יבש,קלה
2024,12,6500,חדרה,,589,32.44082,34.89971,0,בהיר,יבש,קלה
2024,2,2600,אילת,,543,29.54821,34.96922,0,בהיר,יבש,קלה
2024,12,,,531,,32.17055,34.90093,0,בהיר,יבש,קלה
2024,12,,,458,,31.89847,35.31819,0,לא ידוע,לא ידוע,קשה
2024,2,6200,בת ים,,414,32.02279,34.74779,0,בהיר,יבש,קלה
2024,8,,,781,,32.8152,35.08806,0,בהיר,יבש,קלה
2024,4,3616,מעלה אדומים,,6001,31.78032,35.3073,0,בהיר,יבש,קשה
2024,6,,,1,,31.8854,34.94669,0,לא ידוע,לא ידוע,קשה
2024,10,8700,רעננה,,103,32.18161,34.86974,0,בהיר,יבש,קשה
2024,8,3000,ירושלים,,1864,31.74732,35.20824,0,בהיר,יבש,קטלנית
2024,8,,,65,,32.49982,35.0679,0,בהיר,יבש,קלה
2024,5,8700,רעננה,,204,32.19291,34.85571,0,בהיר,יבש,קלה
2024,10,2610,בית שמש,,165,31.73913,34.98229,0,בהיר,יבש,קלה
2024,10,2500,נשר,,202,32.77319,35.03775,0,בהיר,יבש,קלה
2024,10,,,2,,32.27383,34.85457,0,בהיר,יבש,קלה
2024,4,8300,ראשון לציון,,1049,31.98701,34.78508,0,לא ידוע,לא ידוע,קשה
2024,5,,,4,,32.64812,34.95889,0,בהיר,יבש,קלה
2024,4,8000,צפת,,368,32.96566,35.48888,0,לא ידוע,לא ידוע,קשה
2024,6,,,465,,32.00851,35.09842,0,בהיר,יבש,קשה
2024,5,1061,נוף הגליל,,253,32.72783,35.33688,0,לא ידוע,לא ידוע,קשה
2024,3,7000,לוד,,777,31.95441,34.87619,0,בהיר,יבש,קלה
2024,5,5000,תל אביב - יפו,,461,32.0678,34.76394,0,בהיר,יבש,קטלנית
2024,4,1139,כרמיאל,,102,32.91518,35.30149,0,בהיר,יבש,קשה
2024,9,8300,ראשון לציון,,226,31.96456,34.79314,0,בהיר,יבש,קלה
2024,1,2400,אור יהודה,,270,32.02595,34.85862,1,גשום,רטוב ממים,קשה
2024,4,,,805,,32.85758,35.32252,0,בהיר,יבש,קלה
2024,5,9600,קרית ים,,161,32.83852,35.06694,0,בהיר,יבש,קלה
2024,12,,,483,,32.10135,34.92018,0,לא ידוע,לא ידוע,קלה
2024,6,6500,חדרה,,602,32.43723,34.91721,0,בהיר,יבש,קלה
2024,4,7400,נתניה,,805,32.31575,34.88495,0,בהיר,יבש,קלה
2024,4,5000,תל אביב - יפו,,295,32.11691,34.8217,0,לא ידוע,לא ידוע,קלה
2024,8,6200,בת ים,,212,32.02062,34.73927,0,בהיר,יבש,קלה
2024,2,,,411,,31.85937,34.81583,0,בהיר,יבש,קלה
2024,3,3000,ירושלים,,612,31.78786,35.20696,0,בהיר,יבש,קלה
2024,4,913,שבלי - אום אל-גנם,,9000,32.68911,35.40221,0,לא ידוע,לא ידוע,קשה
2024,3,70,אשדוד,,180,31.79679,34.65806,0,בהיר,יבש,קלה
2024,5,,,8643,,32.96192,35.36077,0,בהיר,יבש,קלה
2024,6,,,5,,32.11771,34.92027,0,בהיר,יבש,קשה
2024,8,,,70,,32.893,35.1818,0,בהיר,יבש,קלה
2024,12,,,200,,31.92971,34.84566,0,בהיר,יבש,קשה
2024,8,6500,חדרה,,500,32.41787,34.9405,0,בהיר,יבש,קשה
2024,1,8600,רמת גן,,1742,32.05204,34.83782,1,בהיר,רטוב ממים,קלה
2024,3,,,60,,31.57354,35.12795,0,בהיר,יבש,קטלנית
2024,11,8400,רחובות,,403,31.89689,34.81088,0,בהיר,יבש,קלה
2024,3,7300,נצרת,,118,32.70589,35.31044,0,בהיר,יבש,קלה
2024,8,,,3703,,31.74088,34.7122,0,בהיר,יבש,קשה
2024,8,9000,באר שבע,,419,31.25144,34.79555,0,בהיר,יבש,קלה
2024,5,,,75,,32.70822,35.15592,0,בהיר,יבש,קלה
2024,3,3000,ירושלים,,1346,31.74596,35.18086,0,בהיר,יבש,קשה
2024,7,,,40,,31.68202,34.76351,0,בהיר,יבש,קטלנית
2024,5,565,אזור,,112,32.02017,34.8104,0,בהיר,יבש,קלה
2024,10,,,4,,32.76473,34.96193,0,בהיר,יבש,קלה
2024,11,4000,חיפה,,199,32.81615,35.0616,0,לא ידוע,לא ידוע,קלה
2024,12,6200,בת ים,,221,32.01667,34.74482,0,בהיר,יבש,קלה
2024,4,3570,אריאל,,125,32.10645,35.19267,1,גשום,רטוב ממים,קלה
2024,3,156,עיינות,,,31.91558,34.76785,0,לא ידוע,לא ידוע,קשה
2024,6,3000,ירושלים,,4113,31.79953,35.23272,0,לא ידוע,לא ידוע,קשה
2024,2,6400,הרצליה,,649,32.18115,34.8037,0,בהיר,יבש,קלה
2024,8,9000,באר שבע,,1369,31.23737,34.79868,0,בהיר,יבש,קלה
2024,1,8700,רעננה,,310,32.18323,34.87087,0,בהיר,יבש,קשה
2024,7,,,4402,,31.98523,34.8427,0,בהיר,יבש,קשה
2024,2,70,אשדוד,,328,31.79237,34.66326,0,בהיר,יבש,קלה
2024,4,4000,חיפה,,634,32.79436,34.99277,0,בהיר,יבש,קשה
2024,2,7900,פתח תקווה,,793,32.09023,34.85953,1,גשום,רטוב ממים,קשה
2024,12,,,20,,32.047,34.78371,0,בהיר,יבש,קלה
2024,10,880,עין שריד,,120,32.27243,34.93417,0,בהיר,יבש,קלה
2024,3,8200,קרית מוצקין,,200,32.83867,35.08265,0,בהיר,יבש,קלה
2024,2,6300,גבעתיים,,606,32.06462,34.80651,0,בהיר,יבש,קשה
2024,9,,,768,,32.75972,35.53447,0,בהיר,יבש,קטלנית
2024,6,,,471,,32.06858,34.85782,0,בהיר,יבש,קלה
2024,11,2640,ראש העין,,483,32.08324,34.97746,0,בהיר,יבש,קשה
2024,12,5000,תל אביב - יפו,,461,32.08448,34.76947,0,בהיר,יבש,קלה
2024,9,4000,חיפה,,348,32.8192,34.99928,0,בהיר,יבש,קלה
2024,9,,,20,,31.98339,34.75669,0,בהיר,יבש,קלה
2024,12,7400,נתניה,,1015,32.275,34.85917,0,לא ידוע,לא ידוע,קשה
2024,8,,,65,,32.47838,35.01876,0,בהיר,יבש,קשה
2024,4,,,398,,31.72046,35.24379,0,בהיר,יבש,קלה
2024,7,5000,תל אביב - יפו,,2157,32.04424,34.76259,0,בהיר,יבש,קלה
2024,11,,,5,,32.10779,34.96134,0,לא ידוע,לא ידוע,קלה
2024,6,70,אשדוד,,201,31.79623,34.65775,0,לא ידוע,יבש,קלה
2024,12,6900,כפר סבא,,309,32.18681,34.90472,0,בהיר,יבש,קלה
2024,8,1061,נוף הגליל,,124,32.70173,35.31136,0,בהיר,יבש,קלה
2024,6,5000,תל אביב - יפו,,2021,32.04936,34.755,0,בהיר,יבש,קשה
2024,2,1061,נוף הגליל,,145,32.69749,35.3141,0,בהיר,יבש,קלה
2024,2,,,6,,31.59983,34.81316,0,לא ידוע,יבש,קלה
2024,4,6900,כפר סבא,,309,32.18495,34.91372,0,בהיר,יבש,קשה
2024,11,6500,חדרה,,603,32.4371,34.91713,0,בהיר,יבש,קשה
2024,1,,,204,,30.99353,34.91684,0,בהיר,יבש,קלה
2024,1,,,60,,32.62299,35.28947,0,בהיר,יבש,קלה
2024,5,5000,תל אביב - יפו,,1994,32.03636,34.74891,0,בהיר,יבש,קשה
2024,5,,,807,,32.87569,35.44207,0,בהיר,יבש,קשה
2024,9,,,70,,32.94162,35.16365,0,בהיר,יבש,קלה
